Years;Stress;Genotypes;Env;Rep;IBLOCK;CAN;NDF;PH;CH;GFD;GY
2020;DI;06MN_21;2020DI;2;1;31.05;84;87;29.75;26;3.04
2020;DI;06MN_25;2020DI;2;1;30.3;84;89;28.75;27;3.52
2020;DI;06MN_28;2020DI;2;1;29.5;83;88;27.15;25;3.12
2020;DI;06MN_31;2020DI;2;1;30.4;83;84;28.65;26;2.72
2020;DI;06MN_33;2020DI;2;1;28.7;82;86;27.6;26;3.36
2020;DI;06MN_38;2020DI;2;1;28.3;83;83;27.25;26;2.72
2020;DI;06MN_43;2020DI;2;1;28.3;81;86;26.9;26;2.88
2020;DI;06MN_51;2020DI;2;1;29.35;83;86;28.35;26;2.72
2020;DI;06MN_53;2020DI;2;1;29.05;84;88;29.85;26;3.52
2020;DI;06MN_62;2020DI;2;1;29.1;82;84;27.1;26;2.56
2020;DI;06MN_63;2020DI;2;1;28.3;83;85;27.15;26;2.56
2020;DI;06MN_72;2020DI;2;1;29.1;84;90;28.4;27;2.72
2020;DI;06MN_80;2020DI;2;1;29.25;82;85;28.65;26;2.96
2020;DI;06MN_81;2020DI;2;1;28.65;82;85;27.5;26;2.64
2020;DI;06MN_88;2020DI;2;1;28.05;83;84;26.85;27;2.64
2020;DI;06MT_01;2020DI;2;1;27.8;82;97;27.9;27;2.96
2020;DI;06MT_12;2020DI;2;1;28.55;83;83;25.9;27;3.36
2020;DI;06MT_20;2020DI;2;1;27.9;84;95;28.85;27;3.28
2020;DI;06MT_26;2020DI;2;1;28.65;83;94;28.85;26;3.28
2020;DI;06MT_29;2020DI;2;1;27.5;84;94;29.25;26;3.04
2020;DI;06MT_31;2020DI;2;1;31.15;83;91;29.25;26;3.04
2020;DI;06MT_44;2020DI;2;2;31.15;84;90;30.4;27;3.2
2020;DI;06MT_46;2020DI;2;2;29.6;84;97;28.25;28;3.2
2020;DI;06MT_49;2020DI;2;2;30.25;83;94;29.65;26;3.28
2020;DI;06MT_57;2020DI;2;2;30.15;84;95;29.65;27;2.88
2020;DI;06MT_67;2020DI;2;2;28.8;83;92;29.35;25;2.48
2020;DI;06MT_69;2020DI;2;2;29.35;84;89;29.35;27;3.28
2020;DI;06MT_78;2020DI;2;2;29.7;84;91;30.35;28;3.2
2020;DI;06MT_82;2020DI;2;2;29.05;83;96;28.6;27;2.64
2020;DI;06MT_91;2020DI;2;2;29.2;84;88;29.75;27;2.8
2020;DI;06N2_06;2020DI;2;2;30;83;91;28.85;25;2.4
2020;DI;06N2_16;2020DI;2;2;28.55;83;92;26.85;26;2.88
2020;DI;06N2_17;2020DI;2;2;27.6;84;87;27.15;27;2.88
2020;DI;06N2_37;2020DI;2;2;31.7;83;91;26.4;26;2.8
2020;DI;06N2_39;2020DI;2;2;31.7;85;93;29.25;27;3.68
2020;DI;06N2_63;2020DI;2;2;27.25;84;92;23.85;27;3.2
2020;DI;06N2_66;2020DI;2;2;28.3;85;91;29.25;26;3.04
2020;DI;06N2_70;2020DI;2;2;29.05;83;93;29.15;26;2.64
2020;DI;06N2_85;2020DI;2;2;30.95;85;88;26.1;26;3.04
2020;DI;06N2_91;2020DI;2;2;28.7;85;88;24.6;26;2.96
2020;DI;06N2_93;2020DI;2;2;27.6;84;86;27.5;27;3.2
2020;DI;06N2_94;2020DI;2;2;28.45;84;94;29.9;28;2.64
2020;DI;06N2_96;2020DI;2;2;26.3;84;92;26.4;26;2.88
2020;DI;06N6_22;2020DI;2;2;28.3;82;89;29.4;27;3.04
2020;DI;06N6_26;2020DI;2;2;29.35;83;89;29;25;3.04
2020;DI;06N6_27;2020DI;2;2;26.95;83;88;29.75;27;3.04
2020;DI;06N6_33;2020DI;2;2;29.25;83;89;30.4;26;2.96
2020;DI;06N6_34;2020DI;2;2;30.25;83;90;30.9;26;2.96
2020;DI;06N6_38;2020DI;2;2;27.75;83;86;25.85;26;3.2
2020;DI;06N6_42;2020DI;2;2;29.6;83;92;25.5;26;2.72
2020;DI;06N6_49;2020DI;2;2;28.4;83;91;26.65;26;3.36
2020;DI;06N6_59;2020DI;2;2;30;83;93;30.25;26;2.96
2020;DI;06N6_62;2020DI;2;2;28.45;83;94;27.4;26;3.76
2020;DI;06N6_66;2020DI;2;2;26.95;82;85;30.1;26;2.72
2020;DI;06N6_69;2020DI;2;2;29.75;82;82;27;26;2.8
2020;DI;06N6_71;2020DI;2;2;30.65;83;91;30.65;27;2.96
2020;DI;06N6_76;2020DI;2;2;25.5;83;90;27.6;26;3.44
2020;DI;06N6_84;2020DI;2;2;25.8;83;92;27.1;27;3.28
2020;DI;06N6_88;2020DI;2;2;29.05;84;93;26.5;26;3.2
2020;DI;06N6_90;2020DI;2;2;29.05;82;83;27.75;26;2.64
2020;DI;06N6_94;2020DI;2;2;27.35;82;91;28.9;26;2.8
2020;DI;06N6_95;2020DI;2;2;29.5;83;85;30.1;27;2.96
2020;DI;06WA_25;2020DI;2;2;30.1;84;89;25.9;26;2.8
2020;DI;06WA_29;2020DI;2;2;30.65;83;89;25.6;26;2.96
2020;DI;06WA_38;2020DI;2;3;30.9;84;93;30.4;27;3.52
2020;DI;06WA_42;2020DI;2;3;30.1;83;96;28.25;27;3.28
2020;DI;06WA_53;2020DI;2;3;28.8;83;94;28.35;26;3.12
2020;DI;06WA_57;2020DI;2;3;29.75;83;99;28.9;26;2.72
2020;DI;06WA_63;2020DI;2;3;30;83;102;29.9;27;3.6
2020;DI;06WA_77;2020DI;2;3;28.55;82;92;28;26;3.04
2020;DI;06WA_93;2020DI;2;3;29.45;83;97;30.25;27;3.12
2020;DI;07AB_03;2020DI;2;3;29.75;82;86;27.5;27;2.48
2020;DI;07AB_10;2020DI;2;3;28.65;82;86;28.15;26;3.36
2020;DI;07AB_13;2020DI;2;3;26.85;84;90;26.5;26;3.28
2020;DI;07AB_14;2020DI;2;3;28.95;84;87;28.75;27;3.68
2020;DI;07AB_15;2020DI;2;3;28.55;83;90;27.1;26;3.2
2020;DI;07AB_16;2020DI;2;3;28.45;83;89;27.85;26;2.8
2020;DI;07AB_17;2020DI;2;3;28.55;83;84;28;26;2.48
2020;DI;07AB_19;2020DI;2;3;29.6;84;89;30.1;26;3.04
2020;DI;07AB_27;2020DI;2;3;26.95;83;89;27.5;26;3.36
2020;DI;07AB_29;2020DI;2;3;26.75;84;93;28.75;26;2.96
2020;DI;07AB_33;2020DI;2;3;31.45;84;90;28.65;27;3.44
2020;DI;07AB_36;2020DI;2;3;27.2;83;84;26;26;2.64
2020;DI;07AB_37;2020DI;2;3;30.9;84;91;26.9;27;3.2
2020;DI;07AB_53;2020DI;2;3;28.95;84;93;29;27;3.12
2020;DI;07AB_66;2020DI;2;3;31.95;86;95;27.15;27;3.92
2020;DI;07AB_77;2020DI;2;3;29.1;85;90;26.75;27;3.04
2020;DI;07AB_93;2020DI;2;3;32.35;84;96;26.9;27;3.36
2020;DI;07BA_09;2020DI;2;3;30.95;83;90;28.85;26;3.04
2020;DI;07BA_11;2020DI;2;3;28.05;83;86;25.4;26;2.88
2020;DI;07BA_14;2020DI;2;3;29.85;83;89;28.1;27;3.76
2020;DI;07BA_16;2020DI;2;3;29.2;83;90;26.25;26;3.36
2020;DI;07BA_18;2020DI;2;3;28.65;82;89;26.6;26;2.72
2020;DI;07BA_22;2020DI;2;3;29.1;84;89;27.85;26;2.56
2020;DI;07BA_24;2020DI;2;3;30.4;83;90;28.65;26;3.04
2020;DI;07BA_27;2020DI;2;3;28.7;83;92;29.85;26;2.48
2020;DI;07BA_28;2020DI;2;3;28.7;83;88;25.85;26;3.04
2020;DI;07BA_41;2020DI;2;3;28.4;84;85;27.75;27;2.96
2020;DI;07BA_45;2020DI;2;3;26.7;83;87;27.1;26;3.04
2020;DI;07BA_51;2020DI;2;3;29.25;82;95;29.6;25;2.96
2020;DI;07BA_52;2020DI;2;3;30.1;84;90;29.25;26;3.2
2020;DI;07BA_64;2020DI;2;3;30.55;83;88;28.4;26;2.64
2020;DI;07BA_80;2020DI;2;3;31.55;85;98;27.4;27;2.96
2020;DI;07BA_84;2020DI;2;3;31.35;85;91;26.6;26;3.12
2020;DI;07BA_86;2020DI;2;3;29.75;84;90;28.1;27;3.2
2020;DI;07BA_89;2020DI;2;3;31.2;83;93;29.15;27;2.96
2020;DI;07BA_96;2020DI;2;3;29.6;83;90;25.85;26;2.72
2020;DI;07MN_02;2020DI;2;4;28.15;82;83;26;26;2.8
2020;DI;07MN_11;2020DI;2;4;30;83;89;29.1;26;2.88
2020;DI;07MN_13;2020DI;2;4;28.7;81;88;27.5;26;3.12
2020;DI;07MN_20;2020DI;2;4;27.2;82;83;26;26;2.72
2020;DI;07MN_30;2020DI;2;4;29.1;83;83;26.25;26;2.64
2020;DI;07MN_33;2020DI;2;4;28.05;83;83;27.4;26;3.04
2020;DI;07MN_35;2020DI;2;4;27.65;82;85;24.65;26;2.72
2020;DI;07MN_39;2020DI;2;4;28;82;82;27.9;26;2.48
2020;DI;07MN_41;2020DI;2;4;27.9;82;86;27.35;26;2.56
2020;DI;07MN_42;2020DI;2;4;29.05;82;84;27.35;26;2.64
2020;DI;07MN_49;2020DI;2;4;27.9;83;87;28.65;26;3.04
2020;DI;07MN_82;2020DI;2;4;28.3;82;84;28.4;26;2.48
2020;DI;07MN_85;2020DI;2;4;29.2;83;89;28.65;26;2.72
2020;DI;07MN_88;2020DI;2;4;28;83;87;26.6;26;2.72
2020;DI;07MN_90;2020DI;2;4;28.8;83;83;28.4;26;2.8
2020;DI;07MN_93;2020DI;2;4;29.05;82;85;28.9;26;2.64
2020;DI;07MN_94;2020DI;2;4;28.55;84;90;29.15;26;2.8
2020;DI;07MN_96;2020DI;2;4;28.7;82;91;26.5;26;3.36
2020;DI;07MT_10;2020DI;2;4;28.95;83;89;25.5;26;2.48
2020;DI;07MT_17;2020DI;2;4;28.7;83;87;26.4;27;3.04
2020;DI;07MT_21;2020DI;2;4;29.75;85;90;28.35;27;3.44
2020;DI;07MT_40;2020DI;2;4;29.9;83;86;27.15;27;2.8
2020;DI;07MT_43;2020DI;2;4;31.2;84;90;27.4;28;3.28
2020;DI;07MT_50;2020DI;2;4;29.5;84;95;27.9;27;3.36
2020;DI;07MT_55;2020DI;2;4;27.8;84;90;29.35;26;2.56
2020;DI;07MT_67;2020DI;2;4;29.9;84;88;26.85;27;3.28
2020;DI;07MT_80;2020DI;2;4;27.6;83;91;27.75;26;2.72
2020;DI;07MT_94;2020DI;2;4;30.3;84;89;27.85;27;3.36
2020;DI;07N2_02;2020DI;2;4;28;85;89;25.5;25;3.04
2020;DI;07N2_08;2020DI;2;4;30.25;83;91;28.4;26;3.04
2020;DI;07N2_13;2020DI;2;4;27.4;85;91;28.15;26;2.72
2020;DI;07N2_25;2020DI;2;4;28.45;83;91;27.25;26;2.96
2020;DI;07N2_31;2020DI;2;4;27.25;84;89;26.75;26;2.64
2020;DI;07N2_38;2020DI;2;4;29.35;83;93;27.65;26;3.12
2020;DI;07N2_43;2020DI;2;4;27.4;85;84;25.65;26;2.88
2020;DI;07N2_50;2020DI;2;4;30.9;82;90;25.35;26;3.36
2020;DI;07N2_61;2020DI;2;4;30.25;84;92;29;26;3.04
2020;DI;07N2_73;2020DI;2;4;27.65;85;92;27.1;27;2.96
2020;DI;07N2_75;2020DI;2;4;26.15;84;87;26.85;26;2.88
2020;DI;07N2_77;2020DI;2;4;26.6;84;82;25.4;26;2.64
2020;DI;07N2_78;2020DI;2;4;27;83;88;26.5;26;2.64
2020;DI;07N2_84;2020DI;2;4;28.95;82;90;27.75;26;2.48
2020;DI;07N6_11;2020DI;2;4;30.25;82;90;29.75;26;2.88
2020;DI;07N6_22;2020DI;2;5;29.1;82;91;29.1;26;2.72
2020;DI;07N6_48;2020DI;2;5;29.35;83;90;29.1;26;3.2
2020;DI;07N6_51;2020DI;2;5;28.45;82;91;29.15;26;2.88
2020;DI;07N6_57;2020DI;2;5;28.95;84;91;29.25;26;3.12
2020;DI;07N6_60;2020DI;2;5;29.75;83;89;29.9;27;3.44
2020;DI;07N6_68;2020DI;2;5;28.7;83;85;28.6;26;2.96
2020;DI;07N6_69;2020DI;2;5;27.4;82;87;25.25;25;2.96
2020;DI;07N6_80;2020DI;2;5;30.25;81;91;28.85;26;2.8
2020;DI;07N6_94;2020DI;2;5;28.85;83;88;27.65;26;3.68
2020;DI;07UT_01;2020DI;2;5;28.7;84;90;28.5;26;3.84
2020;DI;07UT_02;2020DI;2;5;30.9;84;92;29.1;26;3.36
2020;DI;07UT_14;2020DI;2;5;31.05;84;100;29.85;27;3.36
2020;DI;07UT_26;2020DI;2;5;28.7;83;91;27.4;26;3.12
2020;DI;07UT_30;2020DI;2;5;26.3;82;93;28.1;26;3.52
2020;DI;07UT_31;2020DI;2;5;27;83;96;27.9;27;3.52
2020;DI;07UT_36;2020DI;2;5;28.25;83;91;29.15;27;3.36
2020;DI;07UT_44;2020DI;2;5;28.8;83;93;27.75;26;3.36
2020;DI;07UT_46;2020DI;2;5;28.95;84;94;29.25;26;3.6
2020;DI;07UT_48;2020DI;2;5;28.25;83;94;28.6;27;3.44
2020;DI;07UT_55;2020DI;2;5;29.05;84;96;29.35;27;3.76
2020;DI;07UT_56;2020DI;2;5;29.7;84;85;27.5;26;3.2
2020;DI;07UT_71;2020DI;2;5;30.65;85;95;27.65;26;3.52
2020;DI;07UT_74;2020DI;2;5;28.45;85;92;31.85;26;3.2
2020;DI;07UT_83;2020DI;2;5;30.65;86;94;27.4;26;3.84
2020;DI;07UT_86;2020DI;2;5;29.45;85;85;28.35;26;3.44
2020;DI;07UT_87;2020DI;2;5;29.7;84;87;28.35;26;3.2
2020;DI;07UT_88;2020DI;2;5;28.15;84;92;30.35;26;3.04
2020;DI;07UT_92;2020DI;2;5;30.5;83;86;29.9;26;3.44
2020;DI;07UT_93;2020DI;2;5;31.35;85;97;27.65;27;3.76
2020;DI;07UT_94;2020DI;2;5;29.7;85;95;29.25;27;3.84
2020;DI;07UT_96;2020DI;2;5;28.95;82;86;26.65;25;2.4
2020;DI;07WA_03;2020DI;2;5;27.35;84;90;28.25;27;3.52
2020;DI;07WA_06;2020DI;2;5;29.35;82;96;27.5;27;3.2
2020;DI;07WA_16;2020DI;2;5;28.65;83;94;29.35;27;2.96
2020;DI;07WA_23;2020DI;2;5;28.4;83;85;26.1;26;2.8
2020;DI;07WA_29;2020DI;2;5;27.75;83;94;27.25;27;3.04
2020;DI;07WA_38;2020DI;2;5;29.05;82;98;26.15;27;2.64
2020;DI;08AB_06;2020DI;2;5;30.9;85;93;25.75;27;3.28
2020;DI;08AB_09;2020DI;2;5;30.5;85;98;30.35;27;3.28
2020;DI;08AB_20;2020DI;2;5;29.45;84;91;26.1;27;3.04
2020;DI;08AB_24;2020DI;2;5;29.7;85;92;30;26;2.88
2020;DI;08AB_45;2020DI;2;5;32.2;83;95;28.85;27;3.84
2020;DI;08AB_46;2020DI;2;5;30.95;84;93;28.6;27;3.12
2020;DI;08AB_49;2020DI;2;6;26.55;83;95;28;27;3.76
2020;DI;08AB_54;2020DI;2;6;30.15;83;87;24.75;26;2.48
2020;DI;08AB_67;2020DI;2;6;28.45;82;86;28.4;26;2.96
2020;DI;08AB_93;2020DI;2;6;27.5;82;89;26.35;26;2.88
2020;DI;08BA_02;2020DI;2;6;31.6;83;92;28.25;26;3.04
2020;DI;08BA_11;2020DI;2;6;29.75;83;87;26.1;27;3.2
2020;DI;08BA_13;2020DI;2;6;30.15;84;85;26.4;27;3.04
2020;DI;08BA_14;2020DI;2;6;30.1;84;92;24.65;26;2.64
2020;DI;08BA_30;2020DI;2;6;30.25;82;92;28.5;26;2.8
2020;DI;08BA_43;2020DI;2;6;25.9;84;83;28.6;27;3.36
2020;DI;08BA_44;2020DI;2;6;31.35;83;91;28.9;26;2.96
2020;DI;08BA_47;2020DI;2;6;27.5;83;90;26.9;26;3.28
2020;DI;08BA_51;2020DI;2;6;29.1;83;92;27.35;26;3.36
2020;DI;08BA_58;2020DI;2;6;28.3;83;88;26.4;26;3.44
2020;DI;08BA_60;2020DI;2;6;28.7;82;86;27.65;26;2.8
2020;DI;08BA_62;2020DI;2;6;28.8;82;86;28.35;26;2.8
2020;DI;08BA_64;2020DI;2;6;30;83;90;27.9;26;2.96
2020;DI;08BA_76;2020DI;2;6;30.4;83;90;27.9;26;3.04
2020;DI;08BA_82;2020DI;2;6;29.2;84;93;30.5;26;3.2
2020;DI;08BA_87;2020DI;2;6;29.05;83;92;25.5;26;3.04
2020;DI;08BA_95;2020DI;2;6;29.6;84;96;28.25;26;3.12
2020;DI;08MN_14;2020DI;2;6;27.6;84;92;28.6;27;3.12
2020;DI;08MN_26;2020DI;2;6;27.6;82;83;26.35;26;2.8
2020;DI;08MN_30;2020DI;2;6;27.8;84;90;29;26;3.36
2020;DI;08MN_34;2020DI;2;6;28.95;83;87;28.4;27;2.96
2020;DI;08MN_41;2020DI;2;6;30.15;84;87;27.75;27;3.6
2020;DI;08MN_49;2020DI;2;6;28.3;83;88;28.6;26;2.56
2020;DI;08MN_51;2020DI;2;6;28.85;82;88;28;26;2.8
2020;DI;08MN_67;2020DI;2;6;27.65;83;80;25.9;26;2.56
2020;DI;08MN_68;2020DI;2;6;29.35;84;90;28.35;26;3.04
2020;DI;08MN_78;2020DI;2;6;26.95;84;89;27;26;3.04
2020;DI;08MN_88;2020DI;2;6;28;83;86;26;26;3.12
2020;DI;08MT_04;2020DI;2;6;29.1;84;90;28;27;2.8
2020;DI;08MT_06;2020DI;2;6;29.7;85;98;25.5;26;3.04
2020;DI;08MT_07;2020DI;2;6;29.5;84;90;27.5;26;3.2
2020;DI;08MT_10;2020DI;2;6;30.4;84;97;28.65;26;3.28
2020;DI;08MT_15;2020DI;2;6;29.75;84;94;32.1;27;3.04
2020;DI;08MT_17;2020DI;2;6;31.95;84;101;29.75;26;2.96
2020;DI;08MT_19;2020DI;2;6;29.75;83;92;28.4;26;3.36
2020;DI;08MT_25;2020DI;2;6;29.5;85;90;26.75;26;2.72
2020;DI;08MT_36;2020DI;2;6;30.4;84;90;24.65;27;2.96
2020;DI;08MT_41;2020DI;2;6;29.6;85;89;27.25;27;3.44
2020;DI;08MT_44;2020DI;2;6;30;83;102;28.15;27;3.04
2020;DI;08MT_61;2020DI;2;7;30.1;82;93;28.65;27;3.44
2020;DI;08MT_63;2020DI;2;7;29.05;84;92;28.6;27;2.72
2020;DI;08MT_68;2020DI;2;7;30.25;84;94;26.85;28;3.84
2020;DI;08MT_69;2020DI;2;7;29.85;83;94;28.15;26;3.2
2020;DI;08MT_71;2020DI;2;7;29.05;84;89;28.25;28;3.28
2020;DI;08MT_74;2020DI;2;7;27.2;83;87;27.6;27;3.2
2020;DI;08MT_77;2020DI;2;7;30.8;85;92;29;27;3.28
2020;DI;08MT_84;2020DI;2;7;27.9;84;88;27.25;27;3.2
2020;DI;08MT_91;2020DI;2;7;28.4;84;89;27.5;28;3.36
2020;DI;08MT_93;2020DI;2;7;30.9;85;94;31.25;27;3.36
2020;DI;08MT_95;2020DI;2;7;29.85;82;90;27.5;26;3.04
2020;DI;08N2_07;2020DI;2;7;27.9;84;87;27.6;26;2.96
2020;DI;08N2_12;2020DI;2;7;31.95;82;91;28.5;26;2.96
2020;DI;08N2_18;2020DI;2;7;26.35;84;91;28.6;27;2.88
2020;DI;08N2_35;2020DI;2;7;29.05;84;91;26.15;26;2.88
2020;DI;08N2_37;2020DI;2;7;26.55;84;89;27.85;27;2.96
2020;DI;08N2_44;2020DI;2;7;31.55;83;96;26;26;3.2
2020;DI;08N2_66;2020DI;2;7;29.85;83;93;27.75;26;3.04
2020;DI;08N2_73;2020DI;2;7;30.95;82;89;28.15;26;2.72
2020;DI;08N2_80;2020DI;2;7;25.95;84;93;27.1;26;3.28
2020;DI;08N6_01;2020DI;2;7;29.05;83;85;27.4;26;3.76
2020;DI;08N6_02;2020DI;2;7;29.1;83;87;28.75;26;3.2
2020;DI;08N6_03;2020DI;2;7;30.8;82;87;29;25;2.8
2020;DI;08N6_04;2020DI;2;7;29.45;83;87;28.1;26;3.44
2020;DI;08N6_05;2020DI;2;7;30.5;83;92;30.85;27;3.04
2020;DI;08N6_09;2020DI;2;7;26.15;84;85;27.5;26;2.88
2020;DI;08N6_18;2020DI;2;7;27.25;83;91;26.1;26;3.36
2020;DI;08N6_21;2020DI;2;7;29.1;82;85;27.75;26;2.96
2020;DI;08N6_30;2020DI;2;7;29.75;83;90;26.6;26;3.12
2020;DI;08N6_35;2020DI;2;7;27.1;82;84;24.15;26;3.36
2020;DI;08N6_37;2020DI;2;7;28.4;83;90;29.65;27;3.28
2020;DI;08N6_38;2020DI;2;7;27.75;83;86;26.6;26;2.96
2020;DI;08N6_52;2020DI;2;7;31.05;83;91;30;26;3.12
2020;DI;08N6_56;2020DI;2;7;30.95;83;90;28.75;26;3.12
2020;DI;08N6_61;2020DI;2;7;28.8;84;85;26.75;26;3.6
2020;DI;08N6_64;2020DI;2;7;29.5;83;88;27.9;26;3.52
2020;DI;08N6_70;2020DI;2;7;30.8;82;89;29;26;2.8
2020;DI;08N6_77;2020DI;2;7;29.6;83;88;26.75;26;2.72
2020;DI;08N6_84;2020DI;2;7;28.15;84;93;29.25;27;3.84
2020;DI;08N6_87;2020DI;2;7;28.4;84;92;27.1;26;3.04
2020;DI;08N6_88;2020DI;2;7;26.85;84;94;26.6;26;3.12
2020;DI;08N6_90;2020DI;2;7;30.25;86;92;29.25;27;3.36
2020;DI;08N6_91;2020DI;2;7;28.7;84;86;30.25;26;2.8
2020;DI;08N6_93;2020DI;2;8;28.7;83;88;26.25;26;3.36
2020;DI;08N6_94;2020DI;2;8;29.75;83;85;27.35;26;2.88
2020;DI;08N6_96;2020DI;2;8;30;83;92;26.6;26;3.28
2020;DI;08UT_01;2020DI;2;8;29.75;84;95;28.25;26;3.2
2020;DI;08UT_07;2020DI;2;8;27.75;84;94;29;26;3.12
2020;DI;08UT_10;2020DI;2;8;28.7;83;93;25.9;27;3.92
2020;DI;08UT_16;2020DI;2;8;29.5;83;89;26.4;27;3.92
2020;DI;08UT_19;2020DI;2;8;31.3;84;99;31.35;27;4.08
2020;DI;08UT_24;2020DI;2;8;28.8;84;93;28.1;26;3.6
2020;DI;08UT_54;2020DI;2;8;28.05;84;86;26.9;26;3.52
2020;DI;08UT_56;2020DI;2;8;29.6;85;94;28;26;3.44
2020;DI;08UT_79;2020DI;2;8;29.5;84;90;30.1;26;3.92
2020;DI;08UT_80;2020DI;2;8;29.5;84;85;28.1;25;3.28
2020;DI;08UT_85;2020DI;2;8;29.45;83;89;27.15;26;3.12
2020;DI;08WA_11;2020DI;2;8;27.9;83;90;30.1;26;2.88
2020;DI;08WA_25;2020DI;2;8;29.35;83;101;28.5;27;2.72
2020;DI;08WA_28;2020DI;2;8;27.8;84;91;27.9;27;2.96
2020;DI;08WA_30;2020DI;2;8;28.4;83;86;27.65;27;3.36
2020;DI;08WA_40;2020DI;2;8;29.6;83;94;26;27;3.12
2020;DI;08WA_57;2020DI;2;8;29.9;84;98;28.65;26;3.12
2020;DI;08WA_78;2020DI;2;8;27.75;83;91;30.5;27;2.72
2020;DI;08WA_86;2020DI;2;8;29.05;83;95;29.1;27;3.44
2020;DI;08WA_90;2020DI;2;8;28.4;84;88;28.75;27;2.8
2020;DI;09AB_10;2020DI;2;8;29.6;84;87;26.75;26;3.2
2020;DI;09AB_15;2020DI;2;8;28.65;84;90;31.4;26;3.6
2020;DI;09AB_25;2020DI;2;8;31.55;83;97;32.1;27;2.8
2020;DI;09AB_29;2020DI;2;8;29.5;84;95;28.35;26;3.36
2020;DI;09AB_48;2020DI;2;8;28.95;83;92;29;26;3.12
2020;DI;09AB_60;2020DI;2;8;31.2;84;93;25.25;26;3.12
2020;DI;09AB_62;2020DI;2;8;30.5;83;91;29.25;27;3.12
2020;DI;09AB_66;2020DI;2;8;30.1;83;98;30;27;3.52
2020;DI;09AB_74;2020DI;2;8;30.55;83;95;29.15;26;3.04
2020;DI;09AB_78;2020DI;2;8;31.85;84;96;28.6;28;3.44
2020;DI;09AB_82;2020DI;2;8;30.3;83;95;29.4;26;2.64
2020;DI;09AB_89;2020DI;2;8;30.4;84;97;27.4;26;3.84
2020;DI;09AB_94;2020DI;2;8;31.35;84;100;29.6;27;3.52
2020;DI;09BA_21;2020DI;2;8;28.95;85;99;28.85;27;3.2
2020;DI;09BA_36;2020DI;2;8;29.1;83;86;28.85;26;3.04
2020;DI;09BA_37;2020DI;2;8;27.75;83;86;28.35;27;2.48
2020;DI;09BA_40;2020DI;2;8;27.5;83;86;30.25;27;2.8
2020;DI;09BA_45;2020DI;2;8;29.1;83;89;28.4;26;2.88
2020;DI;09BA_50;2020DI;2;8;28.8;84;88;29.6;26;2.8
2020;DI;09BA_51;2020DI;2;8;28.65;84;91;31.25;26;3.12
2020;DI;09BA_56;2020DI;2;9;26.95;83;84;24.4;26;3.04
2020;DI;09BA_61;2020DI;2;9;29.25;82;89;26.9;26;2.88
2020;DI;09BA_64;2020DI;2;9;28.15;83;89;29.85;27;3.04
2020;DI;09BA_68;2020DI;2;9;31.85;83;90;28.25;26;2.72
2020;DI;09BA_89;2020DI;2;9;31.15;84;89;26.1;27;2.8
2020;DI;09BA_94;2020DI;2;9;29.2;84;87;27.4;28;3.04
2020;DI;09BA_95;2020DI;2;9;29.6;84;101;31;27;3.68
2020;DI;09MN_04;2020DI;2;9;26.95;82;85;25.65;26;2.64
2020;DI;09MN_05;2020DI;2;9;29.45;83;85;25.5;26;3.04
2020;DI;09MN_08;2020DI;2;9;29.25;82;90;28.35;26;3.36
2020;DI;09MN_14;2020DI;2;9;28.65;83;89;27.4;26;2.88
2020;DI;09MN_19;2020DI;2;9;30.1;83;85;27.15;26;3.04
2020;DI;09MN_42;2020DI;2;9;28.05;83;88;26.4;26;2.56
2020;DI;09MN_50;2020DI;2;9;30.25;81;86;27.85;25;3.2
2020;DI;09MN_57;2020DI;2;9;28;83;85;27.5;27;2.88
2020;DI;09MN_64;2020DI;2;9;29.9;83;86;29.35;26;3.04
2020;DI;09MN_70;2020DI;2;9;27.9;83;83;26.35;25;2.8
2020;DI;09MN_82;2020DI;2;9;30.3;82;87;27.75;26;3.04
2020;DI;09MT_02;2020DI;2;9;30.1;85;94;30.85;27;3.44
2020;DI;09MT_08;2020DI;2;9;29.6;84;91;29.65;26;3.12
2020;DI;09MT_16;2020DI;2;9;28.8;84;92;30.25;26;3.04
2020;DI;09MT_55;2020DI;2;9;29.35;83;94;28.85;26;3.2
2020;DI;09MT_75;2020DI;2;9;32;83;96;29.4;26;3.52
2020;DI;09MT_78;2020DI;2;9;32.4;85;90;29.35;27;3.44
2020;DI;09MT_94;2020DI;2;9;28.55;83;91;29.25;26;3.04
2020;DI;09N2_02;2020DI;2;9;31.2;83;93;28;26;2.72
2020;DI;09N2_03;2020DI;2;9;26.55;84;91;27.15;28;2.48
2020;DI;09N2_04;2020DI;2;9;30.55;83;93;28.25;25;2.8
2020;DI;09N2_06;2020DI;2;9;30.65;83;94;29.65;26;2.96
2020;DI;09N2_09;2020DI;2;9;31.15;83;94;28.15;26;3.04
2020;DI;09N2_12;2020DI;2;9;27.35;84;90;26.4;27;2.4
2020;DI;09N2_16;2020DI;2;9;30.25;83;89;30.1;26;2.88
2020;DI;09N2_18;2020DI;2;9;27.4;84;91;26.65;26;2.24
2020;DI;09N2_21;2020DI;2;9;28.65;84;92;27.5;26;2.64
2020;DI;09N2_24;2020DI;2;9;28.25;83;86;25.85;26;2.16
2020;DI;09N2_29;2020DI;2;9;30.95;83;92;26.9;25;2.96
2020;DI;09N2_33;2020DI;2;9;29.5;85;91;26.65;26;2.96
